Brand,Customer Id,Online Order,Order Status,Product Class,Product Id,Product Line,Product Size,Transaction Date,Transaction Date1,Transaction Id,List Price,Product First Sold Date,Profit,Standard Cost
Trek Bicycles,1993,False,Approved,low,99,Road,small,October,09-10-2017,6423,1720.7,37823,189.28,1531.42
Trek Bicycles,1859,False,Approved,low,99,Road,small,October,13-10-2017,13428,1720.7,37823,189.28,1531.42
Trek Bicycles,963,False,Approved,low,99,Road,small,October,14-10-2017,2449,1720.7,41009,189.28,1531.42
Trek Bicycles,223,False,Approved,low,47,Road,small,September,12-09-2017,9609,1720.7,37823,189.28,1531.42
Trek Bicycles,1803,False,Approved,low,47,Road,small,September,06-09-2017,12226,1720.7,38991,189.28,1531.42
Trek Bicycles,2880,False,Approved,low,47,Road,small,September,22-09-2017,15084,1720.7,38991,189.28,1531.42
Trek Bicycles,115,False,Approved,low,47,Road,small,September,29-09-2017,10941,1720.7,38991,189.28,1531.42
Trek Bicycles,3,False,Approved,low,47,Road,small,September,04-09-2017,13285,1720.7,40303,189.28,1531.42
Trek Bicycles,3158,False,Approved,low,47,Road,small,September,13-09-2017,5700,1720.7,41848,189.28,1531.42
Trek Bicycles,829,False,Approved,low,99,Road,small,September,27-09-2017,6312,1720.7,35470,189.28,1531.42
Trek Bicycles,2514,False,Approved,low,99,Road,small,September,12-09-2017,11467,1720.7,37668,189.28,1531.42
Trek Bicycles,1990,False,Approved,low,99,Road,small,September,08-09-2017,7804,1720.7,38991,189.28,1531.42
Trek Bicycles,2204,False,Approved,low,99,Road,small,September,09-09-2017,1811,1720.7,38991,189.28,1531.42
Trek Bicycles,37,False,Approved,low,99,Road,small,September,12-09-2017,9874,1720.7,38991,189.28,1531.42
Trek Bicycles,2965,False,Approved,low,99,Road,small,September,20-09-2017,1401,1720.7,38991,189.28,1531.42
WeareA2B,1998,False,Approved,low,76,Road,small,April,07-04-2017,17652,1172.78,35052,129.01,1043.77
WeareA2B,2196,False,Approved,low,76,Road,small,April,27-04-2017,18982,1172.78,40336,129.01,1043.77
WeareA2B,1681,False,Approved,low,76,Road,small,August,03-08-2017,2387,1172.78,37539,129.01,1043.77
WeareA2B,248,False,Approved,low,96,Road,small,August,18-08-2017,14723,1172.78,33364,129.01,1043.77
WeareA2B,1631,False,Approved,low,96,Road,small,August,21-08-2017,5844,1172.78,37539,129.01,1043.77
WeareA2B,1114,False,Approved,low,96,Road,small,August,22-08-2017,18151,1172.78,37539,129.01,1043.77
WeareA2B,577,False,Approved,low,96,Road,small,August,27-08-2017,18770,1172.78,42458,129.01,1043.77
WeareA2B,308,False,Approved,low,76,Road,small,December,05-12-2017,19047,1172.78,37539,129.01,1043.77
WeareA2B,1480,False,Approved,low,76,Road,small,December,28-12-2017,19234,1172.78,42458,129.01,1043.77
WeareA2B,3480,False,Approved,low,96,Road,small,December,14-12-2017,1730,1172.78,37539,129.01,1043.77
WeareA2B,1166,False,Approved,low,96,Road,small,December,16-12-2017,17059,1172.78,37539,129.01,1043.77
WeareA2B,1794,False,Approved,low,96,Road,small,December,29-12-2017,18480,1172.78,37539,129.01,1043.77
WeareA2B,2191,False,Approved,low,96,Road,small,February,08-02-2017,1230,1172.78,33364,129.01,1043.77
WeareA2B,1898,False,Approved,low,96,Road,small,February,15-02-2017,17195,1172.78,33364,129.01,1043.77
WeareA2B,393,False,Approved,low,96,Road,small,February,16-02-2017,17076,1172.78,34556,129.01,1043.77
WeareA2B,1322,False,Approved,low,96,Road,small,February,15-02-2017,15144,1172.78,37539,129.01,1043.77
WeareA2B,392,False,Approved,low,96,Road,small,February,22-02-2017,6158,1172.78,37539,129.01,1043.77
WeareA2B,16,False,Approved,low,96,Road,small,February,12-02-2017,14760,1172.78,40336,129.01,1043.77
WeareA2B,1229,False,Approved,low,96,Road,small,January,01-01-2017,11676,1172.78,33364,129.01,1043.77
WeareA2B,3136,False,Approved,low,96,Road,small,January,29-01-2017,18037,1172.78,35560,129.01,1043.77
WeareA2B,2815,False,Approved,low,96,Road,small,January,08-01-2017,1084,1172.78,37539,129.01,1043.77
WeareA2B,2874,False,Approved,low,96,Road,small,January,21-01-2017,13200,1172.78,37539,129.01,1043.77
WeareA2B,3490,False,Approved,low,76,Road,small,July,17-07-2017,17257,1172.78,37539,129.01,1043.77
WeareA2B,2875,False,Approved,low,76,Road,small,July,28-07-2017,17696,1172.78,37539,129.01,1043.77
WeareA2B,1405,False,Approved,low,76,Road,small,July,04-07-2017,14420,1172.78,38002,129.01,1043.77
WeareA2B,198,False,Approved,low,96,Road,small,July,25-07-2017,1186,1172.78,37539,129.01,1043.77
WeareA2B,1464,False,Approved,low,96,Road,small,July,28-07-2017,4267,1172.78,38002,129.01,1043.77
WeareA2B,372,False,Approved,low,96,Road,small,July,22-07-2017,2739,1172.78,42458,129.01,1043.77
WeareA2B,1669,False,Approved,low,76,Road,small,June,14-06-2017,1726,1172.78,33364,129.01,1043.77
WeareA2B,411,False,Approved,low,76,Road,small,June,26-06-2017,8579,1172.78,37539,129.01,1043.77
WeareA2B,2926,False,Approved,low,76,Road,small,June,29-06-2017,7596,1172.78,37539,129.01,1043.77
WeareA2B,117,False,Approved,low,96,Road,small,June,17-06-2017,10026,1172.78,35052,129.01,1043.77
WeareA2B,147,False,Approved,low,96,Road,small,June,18-06-2017,9563,1172.78,36498,129.01,1043.77
WeareA2B,1957,False,Approved,low,96,Road,small,June,03-06-2017,6692,1172.78,37539,129.01,1043.77
WeareA2B,1232,False,Approved,low,96,Road,small,June,19-06-2017,10659,1172.78,37539,129.01,1043.77
WeareA2B,2230,False,Approved,low,96,Road,small,June,22-06-2017,5431,1172.78,37539,129.01,1043.77
WeareA2B,861,False,Approved,low,76,Road,small,March,19-03-2017,10647,1172.78,37539,129.01,1043.77
WeareA2B,307,False,Approved,low,96,Road,small,March,18-03-2017,15314,1172.78,33364,129.01,1043.77
WeareA2B,2484,False,Approved,low,96,Road,small,March,05-03-2017,13019,1172.78,34556,129.01,1043.77
WeareA2B,490,False,Approved,low,96,Road,small,March,08-03-2017,4921,1172.78,37539,129.01,1043.77
WeareA2B,533,False,Approved,low,96,Road,small,March,12-03-2017,18602,1172.78,37539,129.01,1043.77
WeareA2B,1517,False,Approved,low,96,Road,small,March,12-03-2017,14117,1172.78,37539,129.01,1043.77
WeareA2B,315,False,Approved,low,96,Road,small,March,16-03-2017,15139,1172.78,37539,129.01,1043.77
WeareA2B,915,False,Approved,low,96,Road,small,March,21-03-2017,17570,1172.78,37539,129.01,1043.77
WeareA2B,1166,False,Approved,low,96,Road,small,March,24-03-2017,13757,1172.78,37539,129.01,1043.77
WeareA2B,3034,False,Approved,low,96,Road,small,March,21-03-2017,14488,1172.78,42458,129.01,1043.77
WeareA2B,330,False,Approved,low,76,Road,small,May,03-05-2017,6045,1172.78,36498,129.01,1043.77
WeareA2B,2016,False,Approved,low,96,Road,small,May,02-05-2017,1220,1172.78,34556,129.01,1043.77
WeareA2B,2864,False,Approved,low,96,Road,small,May,22-05-2017,13032,1172.78,35052,129.01,1043.77
WeareA2B,2815,False,Approved,low,96,Road,small,May,09-05-2017,14728,1172.78,37539,129.01,1043.77
WeareA2B,874,False,Approved,low,96,Road,small,May,31-05-2017,3327,1172.78,37539,129.01,1043.77
WeareA2B,2381,False,Approved,low,96,Road,small,November,05-11-2017,6701,1172.78,34556,129.01,1043.77
WeareA2B,382,False,Approved,low,96,Road,small,November,25-11-2017,11477,1172.78,34556,129.01,1043.77
WeareA2B,940,False,Approved,low,96,Road,small,November,08-11-2017,16345,1172.78,37539,129.01,1043.77
WeareA2B,1186,False,Approved,low,96,Road,small,November,12-11-2017,18408,1172.78,37539,129.01,1043.77
WeareA2B,2717,False,Approved,low,96,Road,small,November,16-11-2017,11732,1172.78,37539,129.01,1043.77
WeareA2B,1335,False,Approved,low,96,Road,small,November,08-11-2017,6380,1172.78,38002,129.01,1043.77
WeareA2B,2449,False,Approved,low,96,Road,small,October,15-10-2017,4138,1172.78,37539,129.01,1043.77
WeareA2B,490,False,Approved,low,96,Road,small,October,17-10-2017,14183,1172.78,37539,129.01,1043.77
WeareA2B,772,False,Approved,low,96,Road,small,October,24-10-2017,3830,1172.78,37539,129.01,1043.77
WeareA2B,174,False,Approved,low,96,Road,small,October,26-10-2017,14990,1172.78,37539,129.01,1043.77
WeareA2B,175,False,Approved,low,96,Road,small,October,27-10-2017,16304,1172.78,37539,129.01,1043.77
WeareA2B,1838,False,Approved,low,96,Road,small,October,29-10-2017,11027,1172.78,37539,129.01,1043.77
WeareA2B,372,False,Approved,low,96,Road,small,October,15-10-2017,3747,1172.78,38002,129.01,1043.77
WeareA2B,1173,False,Approved,low,76,Road,small,September,13-09-2017,12039,1172.78,37539,129.01,1043.77
WeareA2B,752,False,Approved,low,76,Road,small,September,27-09-2017,17972,1172.78,37539,129.01,1043.77
WeareA2B,2371,False,Approved,low,76,Road,small,September,28-09-2017,15172,1172.78,42458,129.01,1043.77
WeareA2B,2362,False,Approved,low,96,Road,small,September,30-09-2017,10127,1172.78,33364,129.01,1043.77
WeareA2B,670,False,Approved,low,96,Road,small,September,05-09-2017,4088,1172.78,37539,129.01,1043.77
WeareA2B,3195,False,Approved,low,96,Road,small,September,15-09-2017,7392,1172.78,37539,129.01,1043.77
WeareA2B,3116,False,Approved,low,96,Road,small,September,23-09-2017,5495,1172.78,37539,129.01,1043.77
WeareA2B,2997,False,Approved,low,96,Road,small,September,27-09-2017,12804,1172.78,37539,129.01,1043.77
Norco Bicycles,263,False,Approved,medium,69,Road,large,April,09-04-2017,3189,1240.31,40553,445.21,795.1
Norco Bicycles,2209,False,Approved,medium,77,Road,large,April,09-04-2017,6938,1240.31,33429,445.21,795.1
Norco Bicycles,3,False,Approved,medium,77,Road,large,April,05-04-2017,12954,1240.31,36833,445.21,795.1
Norco Bicycles,2424,False,Approved,medium,77,Road,large,April,19-04-2017,17338,1240.31,42226,445.21,795.1
Norco Bicycles,1892,False,Approved,medium,69,Road,large,August,27-08-2017,16522,1240.31,42218,445.21,795.1
Norco Bicycles,1700,False,Approved,medium,69,Road,large,August,24-08-2017,1466,1240.31,42226,445.21,795.1
Norco Bicycles,2605,False,Approved,medium,69,Road,large,August,31-08-2017,6150,1240.31,42458,445.21,795.1
Norco Bicycles,1813,False,Approved,medium,77,Road,large,August,05-08-2017,17184,1240.31,40553,445.21,795.1
Norco Bicycles,2686,False,Approved,medium,77,Road,large,August,18-08-2017,14301,1240.31,40553,445.21,795.1
Norco Bicycles,51,False,Approved,medium,77,Road,large,August,22-08-2017,3165,1240.31,40553,445.21,795.1
Norco Bicycles,1702,False,Approved,medium,77,Road,large,August,24-08-2017,10204,1240.31,40553,445.21,795.1
Norco Bicycles,1074,False,Approved,medium,69,Road,large,December,14-12-2017,4010,1240.31,35455,445.21,795.1
Norco Bicycles,1358,False,Approved,medium,69,Road,large,December,27-12-2017,11684,1240.31,40553,445.21,795.1
Norco Bicycles,404,False,Approved,medium,77,Road,large,December,12-12-2017,18409,1240.31,38339,445.21,795.1
Norco Bicycles,352,False,Approved,medium,77,Road,large,December,05-12-2017,8605,1240.31,40553,445.21,795.1
Norco Bicycles,2719,False,Approved,medium,77,Road,large,December,20-12-2017,1211,1240.31,40553,445.21,795.1
Norco Bicycles,2618,False,Approved,medium,77,Road,large,December,23-12-2017,19994,1240.31,40553,445.21,795.1
Norco Bicycles,2425,False,Approved,medium,77,Road,large,December,22-12-2017,11428,1240.31,41533,445.21,795.1
Norco Bicycles,2707,False,Approved,medium,69,Road,large,February,28-02-2017,2687,1240.31,33429,445.21,795.1
Norco Bicycles,2033,False,Approved,medium,69,Road,large,February,09-02-2017,13128,1240.31,40553,445.21,795.1
Norco Bicycles,3093,False,Approved,medium,69,Road,large,February,26-02-2017,12363,1240.31,41533,445.21,795.1
Norco Bicycles,1868,False,Approved,medium,77,Road,large,February,12-02-2017,10067,1240.31,36833,445.21,795.1
Norco Bicycles,2053,False,Approved,medium,77,Road,large,February,07-02-2017,14126,1240.31,37873,445.21,795.1
Norco Bicycles,2598,False,Approved,medium,77,Road,large,February,02-02-2017,1580,1240.31,40553,445.21,795.1
Norco Bicycles,2043,False,Approved,medium,77,Road,large,February,05-02-2017,15569,1240.31,40553,445.21,795.1
Norco Bicycles,1995,False,Approved,medium,77,Road,large,February,13-02-2017,1968,1240.31,40553,445.21,795.1
Norco Bicycles,3093,False,Approved,medium,69,Road,large,January,20-01-2017,6379,1240.31,41533,445.21,795.1
Norco Bicycles,1731,False,Approved,medium,69,Road,large,January,19-01-2017,3725,1240.31,42226,445.21,795.1
Norco Bicycles,1381,False,Approved,medium,77,Road,large,January,21-01-2017,2751,1240.31,35455,445.21,795.1
Norco Bicycles,3240,False,Approved,medium,77,Road,large,January,31-01-2017,19722,1240.31,38339,445.21,795.1
Norco Bicycles,848,False,Approved,medium,77,Road,large,January,12-01-2017,8463,1240.31,40553,445.21,795.1
Norco Bicycles,3056,False,Approved,medium,77,Road,large,January,30-01-2017,7284,1240.31,40553,445.21,795.1
Norco Bicycles,2076,False,Approved,medium,77,Road,large,January,05-01-2017,4215,1240.31,42458,445.21,795.1
Norco Bicycles,2558,False,Approved,medium,69,Road,large,July,02-07-2017,10523,1240.31,33429,445.21,795.1
Norco Bicycles,366,False,Approved,medium,69,Road,large,July,12-07-2017,7843,1240.31,40553,445.21,795.1
Norco Bicycles,2346,False,Approved,medium,77,Road,large,July,21-07-2017,2352,1240.31,34556,445.21,795.1
Norco Bicycles,1492,False,Approved,medium,77,Road,large,July,27-07-2017,2176,1240.31,36833,445.21,795.1
Norco Bicycles,1997,False,Approved,medium,77,Road,large,July,02-07-2017,2317,1240.31,40553,445.21,795.1
Norco Bicycles,3331,False,Approved,medium,77,Road,large,July,09-07-2017,17798,1240.31,40553,445.21,795.1
Norco Bicycles,2513,False,Approved,medium,77,Road,large,July,11-07-2017,16408,1240.31,40553,445.21,795.1
Norco Bicycles,1976,False,Approved,medium,77,Road,large,July,15-07-2017,3773,1240.31,40553,445.21,795.1
Norco Bicycles,2035,False,Approved,medium,77,Road,large,July,28-07-2017,18381,1240.31,40553,445.21,795.1
Norco Bicycles,3443,False,Approved,medium,77,Road,large,July,28-07-2017,5404,1240.31,41533,445.21,795.1
Norco Bicycles,1050,False,Approved,medium,77,Road,large,July,07-07-2017,14611,1240.31,42226,445.21,795.1
Norco Bicycles,1512,False,Approved,medium,69,Road,large,June,21-06-2017,2443,1240.31,40553,445.21,795.1
Norco Bicycles,2775,False,Approved,medium,77,Road,large,June,22-06-2017,5246,1240.31,33429,445.21,795.1
Norco Bicycles,1848,False,Approved,medium,77,Road,large,June,11-06-2017,19603,1240.31,36833,445.21,795.1
Norco Bicycles,3067,False,Approved,medium,77,Road,large,June,18-06-2017,9720,1240.31,38339,445.21,795.1
Norco Bicycles,1272,False,Approved,medium,77,Road,large,June,07-06-2017,12198,1240.31,40553,445.21,795.1
Norco Bicycles,3115,False,Approved,medium,77,Road,large,June,09-06-2017,15021,1240.31,40553,445.21,795.1
Norco Bicycles,550,False,Approved,medium,77,Road,large,June,12-06-2017,14036,1240.31,40553,445.21,795.1
Norco Bicycles,1795,False,Approved,medium,77,Road,large,June,13-06-2017,15977,1240.31,40553,445.21,795.1
Norco Bicycles,2043,False,Approved,medium,77,Road,large,June,14-06-2017,3892,1240.31,40553,445.21,795.1
Norco Bicycles,863,False,Approved,medium,77,Road,large,June,20-06-2017,8985,1240.31,40553,445.21,795.1
Norco Bicycles,3193,False,Approved,medium,69,Road,large,March,17-03-2017,3667,1240.31,40553,445.21,795.1
Norco Bicycles,1216,False,Approved,medium,77,Road,large,March,06-03-2017,15142,1240.31,35455,445.21,795.1
Norco Bicycles,1845,False,Approved,medium,77,Road,large,March,28-03-2017,13778,1240.31,36833,445.21,795.1
Norco Bicycles,541,False,Approved,medium,77,Road,large,March,13-03-2017,9315,1240.31,37873,445.21,795.1
Norco Bicycles,746,False,Approved,medium,77,Road,large,March,13-03-2017,17964,1240.31,38193,445.21,795.1
Norco Bicycles,959,False,Approved,medium,77,Road,large,March,09-03-2017,9825,1240.31,38339,445.21,795.1
Norco Bicycles,2229,False,Approved,medium,77,Road,large,March,11-03-2017,6721,1240.31,38339,445.21,795.1
Norco Bicycles,3069,False,Approved,medium,77,Road,large,March,15-03-2017,8434,1240.31,40553,445.21,795.1
Norco Bicycles,1156,False,Approved,medium,77,Road,large,March,23-03-2017,13330,1240.31,40553,445.21,795.1
Norco Bicycles,2398,False,Approved,medium,69,Road,large,May,02-05-2017,5136,1240.31,35455,445.21,795.1
Norco Bicycles,601,False,Approved,medium,69,Road,large,May,30-05-2017,17881,1240.31,38339,445.21,795.1
Norco Bicycles,2589,False,Approved,medium,69,Road,large,May,27-05-2017,13582,1240.31,40553,445.21,795.1
Norco Bicycles,1241,False,Approved,medium,77,Road,large,May,25-05-2017,10020,1240.31,35455,445.21,795.1
Norco Bicycles,3442,False,Approved,medium,77,Road,large,May,24-05-2017,8445,1240.31,38193,445.21,795.1
Norco Bicycles,181,False,Approved,medium,77,Road,large,May,25-05-2017,10705,1240.31,40553,445.21,795.1
Norco Bicycles,2732,False,Approved,medium,77,Road,large,May,26-05-2017,11943,1240.31,40553,445.21,795.1
Norco Bicycles,1524,False,Approved,medium,77,Road,large,May,18-05-2017,9144,1240.31,41533,445.21,795.1
Norco Bicycles,3313,False,Approved,medium,69,Road,large,November,06-11-2017,18786,1240.31,38193,445.21,795.1
Norco Bicycles,1519,False,Approved,medium,69,Road,large,November,26-11-2017,18841,1240.31,38339,445.21,795.1
Norco Bicycles,1588,False,Approved,medium,69,Road,large,November,28-11-2017,18236,1240.31,40553,445.21,795.1
Norco Bicycles,2976,False,Approved,medium,77,Road,large,November,03-11-2017,12290,1240.31,40553,445.21,795.1
Norco Bicycles,2601,False,Approved,medium,77,Road,large,November,06-11-2017,11888,1240.31,40553,445.21,795.1
Norco Bicycles,1593,False,Approved,medium,77,Road,large,November,07-11-2017,2492,1240.31,40553,445.21,795.1
Norco Bicycles,1361,False,Approved,medium,77,Road,large,November,15-11-2017,13275,1240.31,40553,445.21,795.1
Norco Bicycles,1618,False,Approved,medium,77,Road,large,November,17-11-2017,6728,1240.31,40553,445.21,795.1
Norco Bicycles,144,False,Approved,medium,77,Road,large,November,29-11-2017,10850,1240.31,40553,445.21,795.1
Norco Bicycles,2511,False,Approved,medium,77,Road,large,November,28-11-2017,14546,1240.31,42218,445.21,795.1
Norco Bicycles,2586,False,Approved,medium,77,Road,large,November,04-11-2017,15847,1240.31,42226,445.21,795.1
Norco Bicycles,407,False,Approved,medium,69,Road,large,October,15-10-2017,3246,1240.31,35455,445.21,795.1
Norco Bicycles,1821,False,Approved,medium,69,Road,large,October,29-10-2017,10968,1240.31,38339,445.21,795.1
Norco Bicycles,1006,False,Approved,medium,77,Road,large,October,29-10-2017,9409,1240.31,33429,445.21,795.1
Norco Bicycles,2001,False,Approved,medium,77,Road,large,October,05-10-2017,14220,1240.31,34556,445.21,795.1
Norco Bicycles,1984,False,Approved,medium,77,Road,large,October,10-10-2017,8342,1240.31,34556,445.21,795.1
Norco Bicycles,2233,False,Approved,medium,77,Road,large,October,22-10-2017,11740,1240.31,35455,445.21,795.1
Norco Bicycles,722,False,Approved,medium,77,Road,large,October,04-10-2017,6806,1240.31,36833,445.21,795.1
